student_id,name,age,plan,enrollment_months,weekly_frequency,days_since_last_visit,overdue_payments,overdue_days,plan_price,last_visit,enrollment_date,churn_probability,churn,risk_level
MOV-4133,Juliana Carvalho,34,Platinum,6,6,2,1,25,129.9,12/04/2026,16/10/2025,0.466412166402828,0,medio
MOV-4134,João Souza,40,Basic Fit,9,3,8,0,0,79.9,06/04/2026,18/07/2025,0.3589420844194209,0,baixo
MOV-4135,Eduardo Oliveira,32,Platinum,3,2,14,1,21,129.9,31/03/2026,14/01/2026,0.95,1,alto
MOV-4136,João Carvalho,26,Platinum,4,2,1,0,0,129.9,13/04/2026,15/12/2025,0.364657935443827,0,baixo
MOV-4137,Larissa Mendes,40,Black VIP,1,2,12,0,0,189.9,02/04/2026,15/03/2026,0.7340238114552996,1,alto
MOV-4138,Diego Ferreira,23,Basic Fit,4,0,10,0,0,79.9,04/04/2026,15/12/2025,0.6330207384702227,1,medio
MOV-4139,André Gomes,20,Platinum,1,3,2,0,0,129.9,12/04/2026,15/03/2026,0.3145573686061952,0,baixo
MOV-4140,Gabriel Costa,43,Black VIP,39,3,0,1,24,189.9,14/04/2026,30/01/2023,0.2480466487580437,0,baixo
MOV-4141,Natália Santos,28,Platinum,11,1,9,0,0,129.9,05/04/2026,19/05/2025,0.6560416819473152,1,medio
MOV-4142,Isabela Dias,48,Black VIP,2,3,1,0,0,189.9,13/04/2026,13/02/2026,0.05,0,baixo
MOV-4143,Lucas Silva,40,Basic Fit,1,3,7,1,10,79.9,07/04/2026,15/03/2026,0.5788599243587126,1,medio
MOV-4144,Fernanda Pereira,27,Basic Fit,5,4,4,0,0,79.9,10/04/2026,15/11/2025,0.31466866000536614,0,baixo
MOV-4145,Mateus Silva,36,Platinum,4,3,1,0,0,129.9,13/04/2026,15/12/2025,0.2913194145996632,0,baixo
MOV-4146,João Rocha,57,Platinum,3,5,5,0,0,129.9,09/04/2026,14/01/2026,0.16730238251587143,0,baixo
MOV-4147,Fernanda Ribeiro,39,Platinum,7,5,7,0,0,129.9,07/04/2026,16/09/2025,0.4807322537902591,0,medio
MOV-4148,Ana Costa,37,Platinum,29,2,3,0,0,129.9,11/04/2026,26/11/2023,0.3106009067710116,0,baixo
MOV-4149,Lucas Carvalho,26,Basic Fit,10,2,6,0,0,79.9,08/04/2026,18/06/2025,0.5637847622868595,1,medio
MOV-4150,Yasmin Silva,50,Platinum,8,3,2,0,0,129.9,12/04/2026,17/08/2025,0.05,0,baixo
MOV-4151,Bruno Santos,45,Platinum,19,3,19,0,0,129.9,26/03/2026,21/09/2024,0.6914294594118257,1,medio
MOV-4152,Bianca Rocha,26,Basic Fit,1,3,1,0,0,79.9,13/04/2026,15/03/2026,0.39074564281349056,0,baixo
MOV-4153,Carlos Pereira,50,Platinum,2,0,7,0,0,129.9,07/04/2026,13/02/2026,0.5486425054015296,1,medio
MOV-4154,Fernanda Dias,33,Platinum,8,3,6,0,0,129.9,08/04/2026,17/08/2025,0.43036823076221875,0,medio
MOV-4155,Bruno Gomes,23,Basic Fit,14,2,3,1,2,79.9,11/04/2026,18/02/2025,0.5595046400562702,1,medio
MOV-4156,Ana Barbosa,26,Basic Fit,7,0,2,0,0,79.9,12/04/2026,16/09/2025,0.47018167114522913,0,medio
MOV-4157,Natália Almeida,40,Basic Fit,2,4,2,0,0,79.9,12/04/2026,13/02/2026,0.33241575195948775,0,baixo
MOV-4158,André Alencar,23,Basic Fit,31,4,4,0,0,79.9,10/04/2026,27/09/2023,0.1520086742476701,0,baixo
MOV-4159,Eduardo Ferreira,20,Platinum,4,3,3,0,0,129.9,11/04/2026,15/12/2025,0.31933230698579773,0,baixo
MOV-4160,Ana Oliveira,27,Platinum,18,3,7,0,0,129.9,07/04/2026,21/10/2024,0.4403936083351081,0,medio
MOV-4161,Bianca Souza,29,Platinum,26,4,2,1,9,129.9,12/04/2026,24/02/2024,0.38723139893536124,0,baixo
MOV-4162,André Alencar,25,Basic Fit,5,3,0,0,0,79.9,14/04/2026,15/11/2025,0.417057138461336,0,medio
MOV-4163,Yasmin Almeida,27,Platinum,22,6,3,0,0,129.9,11/04/2026,23/06/2024,0.30399136004149757,0,baixo
MOV-4164,Daniela Araújo,41,Black VIP,14,4,1,0,0,189.9,13/04/2026,18/02/2025,0.1256568516540068,0,baixo
MOV-4165,Thiago Souza,34,Basic Fit,28,2,4,0,0,79.9,10/04/2026,26/12/2023,0.29015721447566944,0,baixo
MOV-4166,Vanessa Araújo,26,Platinum,3,3,3,1,49,129.9,11/04/2026,14/01/2026,0.5453659780623867,1,medio
MOV-4167,Bruno Alencar,27,Platinum,32,1,7,0,0,129.9,07/04/2026,28/08/2023,0.43097444201322926,0,medio
MOV-4168,Eduardo Ribeiro,30,Platinum,1,3,4,0,0,129.9,10/04/2026,15/03/2026,0.26160228399282853,0,baixo
MOV-4169,Larissa Nascimento,31,Platinum,18,4,2,0,0,129.9,12/04/2026,21/10/2024,0.33674410536056076,0,baixo
MOV-4170,Larissa Souza,31,Platinum,6,5,0,0,0,129.9,14/04/2026,16/10/2025,0.35170566664269176,0,baixo
MOV-4171,Mariana Martins,40,Black VIP,2,4,0,0,0,189.9,14/04/2026,13/02/2026,0.27256771935971785,0,baixo
MOV-4172,Eduardo Carvalho,33,Black VIP,1,2,5,0,0,189.9,09/04/2026,15/03/2026,0.38154226107041156,0,baixo
MOV-4173,Mateus Mendes,34,Platinum,5,3,10,0,0,129.9,04/04/2026,15/11/2025,0.43556568661945283,0,medio
MOV-4174,Carlos Mendes,46,Platinum,5,3,2,0,0,129.9,12/04/2026,15/11/2025,0.10118801621517806,0,baixo
MOV-4175,Eduardo Santos,50,Black VIP,3,2,3,0,0,189.9,11/04/2026,14/01/2026,0.07216831708612134,0,baixo
MOV-4176,Camila Carvalho,19,Platinum,2,4,4,1,5,129.9,10/04/2026,13/02/2026,0.4498072897156366,0,medio
MOV-4177,Pedro Mendes,16,Platinum,6,3,3,1,8,129.9,11/04/2026,16/10/2025,0.4200905183090519,0,medio
MOV-4178,Ricardo Pereira,28,Black VIP,6,4,0,0,0,189.9,14/04/2026,16/10/2025,0.17684852070586105,0,baixo
MOV-4179,João Oliveira,39,Basic Fit,7,4,4,1,21,79.9,10/04/2026,16/09/2025,0.3674593839026177,0,baixo
MOV-4180,Letícia Souza,35,Basic Fit,24,3,0,0,0,79.9,14/04/2026,24/04/2024,0.28077718765801873,0,baixo
MOV-4181,Larissa Souza,42,Platinum,11,7,4,0,0,129.9,10/04/2026,19/05/2025,0.25873426833070434,0,baixo
MOV-4182,Rafaela Pereira,28,Platinum,1,2,7,0,0,129.9,07/04/2026,15/03/2026,0.4938677356674827,0,medio
MOV-4183,Helena Martins,16,Platinum,8,7,0,0,0,129.9,14/04/2026,17/08/2025,0.3873119145853935,0,baixo
MOV-4184,Carlos Rocha,18,Basic Fit,17,4,2,1,1,79.9,12/04/2026,20/11/2024,0.4487425987799537,0,medio
MOV-4185,Fernanda Martins,37,Basic Fit,1,4,6,0,0,79.9,08/04/2026,15/03/2026,0.44194624860926723,0,medio
MOV-4186,Diego Dias,42,Platinum,6,5,3,0,0,129.9,11/04/2026,16/10/2025,0.34033668553438196,0,baixo
MOV-4187,Helena Ribeiro,16,Basic Fit,7,2,1,0,0,79.9,13/04/2026,16/09/2025,0.3556300342418485,0,baixo
MOV-4188,Yasmin Mendes,46,Basic Fit,36,1,5,0,0,79.9,09/04/2026,30/04/2023,0.27417311310745585,0,baixo
MOV-4189,Igor Carvalho,36,Platinum,7,3,7,0,0,129.9,07/04/2026,16/09/2025,0.4840713298852224,0,medio
MOV-4190,Natália Alencar,31,Black VIP,16,3,2,0,0,189.9,12/04/2026,20/12/2024,0.1712150505706418,0,baixo
MOV-4191,André Mendes,25,Platinum,4,4,1,0,0,129.9,13/04/2026,15/12/2025,0.28736796872242587,0,baixo
MOV-4192,Daniela Dias,47,Black VIP,18,5,3,0,0,189.9,11/04/2026,21/10/2024,0.05,0,baixo
MOV-4193,Pedro Lima,40,Black VIP,4,7,2,1,21,189.9,12/04/2026,15/12/2025,0.3146154183880414,0,baixo
MOV-4194,Letícia Rocha,36,Basic Fit,6,5,9,0,0,79.9,05/04/2026,16/10/2025,0.4131363637561952,0,medio
MOV-4195,Ricardo Ferreira,24,Platinum,7,5,7,0,0,129.9,07/04/2026,16/09/2025,0.46741093021081875,0,medio
MOV-4196,Helena Mendes,48,Black VIP,31,2,1,0,0,189.9,13/04/2026,27/09/2023,0.05,0,baixo
MOV-4197,Fernanda Mendes,32,Basic Fit,1,2,3,0,0,79.9,11/04/2026,15/03/2026,0.38651264260285423,0,baixo
MOV-4198,Fernanda Ribeiro,34,Platinum,2,0,11,0,0,129.9,03/04/2026,13/02/2026,0.9357301894430068,1,alto
MOV-4199,João Silva,32,Platinum,14,6,0,0,0,129.9,14/04/2026,18/02/2025,0.28509978521717505,0,baixo
MOV-4200,Felipe Ferreira,24,Platinum,10,2,7,0,0,129.9,07/04/2026,18/06/2025,0.5675748775315785,1,medio
MOV-4201,Felipe Nascimento,35,Platinum,3,6,1,0,0,129.9,13/04/2026,14/01/2026,0.38491129319418443,0,baixo
MOV-4202,Larissa Gomes,38,Platinum,4,6,0,1,4,129.9,14/04/2026,15/12/2025,0.36865177106946206,0,baixo
MOV-4203,William Pereira,27,Basic Fit,5,3,0,1,4,79.9,14/04/2026,15/11/2025,0.47687302732268666,0,medio
MOV-4204,Bianca Martins,34,Platinum,7,2,1,0,0,129.9,13/04/2026,16/09/2025,0.4796942838446395,0,medio
MOV-4205,Ricardo Lima,32,Platinum,20,3,3,0,0,129.9,11/04/2026,22/08/2024,0.34825341780470875,0,baixo
MOV-4206,Juliana Rocha,41,Black VIP,1,4,11,1,13,189.9,03/04/2026,15/03/2026,0.849767423191579,1,alto
MOV-4207,Juliana Costa,29,Basic Fit,27,1,1,1,4,79.9,13/04/2026,25/01/2024,0.45943177062530277,0,medio
MOV-4208,Igor Ribeiro,34,Basic Fit,6,1,1,0,0,79.9,13/04/2026,16/10/2025,0.5619433369991014,1,medio
MOV-4209,Ana Ferreira,36,Basic Fit,3,5,3,0,0,79.9,11/04/2026,14/01/2026,0.38293234120305153,0,baixo
MOV-4210,João Silva,28,Platinum,8,1,0,1,15,129.9,14/04/2026,17/08/2025,0.6828194675789205,1,medio
MOV-4211,Ricardo Alencar,23,Basic Fit,12,2,1,0,0,79.9,13/04/2026,19/04/2025,0.4265247519286901,0,medio
MOV-4212,Juliana Dias,25,Basic Fit,1,0,21,0,0,79.9,24/03/2026,15/03/2026,0.95,1,alto
MOV-4213,Felipe Santos,36,Basic Fit,15,4,4,0,0,79.9,10/04/2026,19/01/2025,0.33414346515162646,0,baixo
MOV-4214,Fernanda Souza,29,Black VIP,17,1,7,0,0,189.9,07/04/2026,20/11/2024,0.6102762976165467,1,medio
MOV-4215,João Oliveira,29,Black VIP,2,4,1,0,0,189.9,13/04/2026,13/02/2026,0.13897508663308053,0,baixo
MOV-4216,Larissa Barbosa,38,Platinum,2,6,3,0,0,129.9,11/04/2026,13/02/2026,0.4246491696326678,0,medio
MOV-4217,Ricardo Oliveira,42,Black VIP,2,2,3,0,0,189.9,11/04/2026,13/02/2026,0.34845379557058687,0,baixo
MOV-4218,Mariana Lima,43,Basic Fit,19,1,8,0,0,79.9,06/04/2026,21/09/2024,0.6959391537280932,1,medio
MOV-4219,Camila Rocha,25,Platinum,3,4,0,0,0,129.9,14/04/2026,14/01/2026,0.31814143618217106,0,baixo
MOV-4220,Isabela Mendes,41,Platinum,19,3,9,0,0,129.9,05/04/2026,21/09/2024,0.35302540427065277,0,baixo
MOV-4221,Camila Silva,52,Platinum,9,4,0,0,0,129.9,14/04/2026,18/07/2025,0.05,0,baixo
MOV-4222,Carlos Araújo,33,Platinum,17,2,12,1,35,129.9,02/04/2026,20/11/2024,0.95,1,alto
MOV-4223,Mateus Silva,31,Platinum,9,1,0,0,0,129.9,14/04/2026,18/07/2025,0.49792823866538816,0,medio
MOV-4224,João Dias,29,Platinum,4,5,3,1,7,129.9,11/04/2026,15/12/2025,0.4878801756354006,0,medio
MOV-4225,Pedro Ferreira,21,Basic Fit,28,1,0,0,0,79.9,14/04/2026,26/12/2023,0.38489423678968565,0,baixo
MOV-4226,Thiago Santos,40,Platinum,15,2,2,1,43,129.9,12/04/2026,19/01/2025,0.6122074397700958,1,medio
MOV-4227,Rafaela Pereira,31,Basic Fit,7,2,1,1,42,79.9,13/04/2026,16/09/2025,0.6170261946493144,1,medio
MOV-4228,Isabela Almeida,30,Platinum,12,2,2,1,3,129.9,12/04/2026,19/04/2025,0.5073012730142594,1,medio
MOV-4229,Pedro Nascimento,38,Basic Fit,11,7,3,0,0,79.9,11/04/2026,19/05/2025,0.2470666660773875,0,baixo
MOV-4230,Carlos Alencar,39,Platinum,5,6,3,0,0,129.9,11/04/2026,15/11/2025,0.2376707239163648,0,baixo
MOV-4231,Bruno Costa,25,Platinum,6,4,0,0,0,129.9,14/04/2026,16/10/2025,0.3243718997376025,0,baixo
MOV-4232,Vanessa Martins,26,Black VIP,4,5,9,1,8,189.9,05/04/2026,15/12/2025,0.5508619770482628,1,medio
MOV-4233,Vanessa Araújo,25,Platinum,60,4,0,0,0,129.9,14/04/2026,10/05/2021,0.05227058577749827,0,baixo
MOV-4234,Diego Carvalho,53,Platinum,10,1,19,1,69,129.9,26/03/2026,18/06/2025,0.95,1,alto
MOV-4235,Vanessa Carvalho,46,Basic Fit,1,2,9,0,0,79.9,05/04/2026,15/03/2026,0.36868153184131885,0,baixo
MOV-4236,Felipe Oliveira,39,Platinum,8,1,4,0,0,129.9,10/04/2026,17/08/2025,0.5227843572583843,1,medio
MOV-4237,Lucas Silva,28,Platinum,1,1,1,0,0,129.9,13/04/2026,15/03/2026,0.5243398065829855,1,medio
MOV-4238,Thiago Gomes,29,Basic Fit,4,6,0,0,0,79.9,14/04/2026,15/12/2025,0.3345536761924398,0,baixo
MOV-4239,Daniela Pereira,35,Platinum,7,2,5,0,0,129.9,09/04/2026,16/09/2025,0.36286777788862745,0,baixo
MOV-4240,Eduardo Santos,54,Platinum,9,2,1,0,0,129.9,13/04/2026,18/07/2025,0.194630022783105,0,baixo
MOV-4241,Pedro Alencar,34,Basic Fit,44,2,6,0,0,79.9,08/04/2026,02/09/2022,0.34410114458722385,0,baixo
MOV-4242,Lucas Barbosa,37,Platinum,48,2,8,1,2,129.9,06/04/2026,05/05/2022,0.5744575226462935,1,medio
MOV-4243,Ana Rocha,16,Basic Fit,1,3,22,0,0,79.9,23/03/2026,15/03/2026,0.6715559113701893,1,medio
MOV-4244,Igor Alencar,34,Basic Fit,9,6,3,0,0,79.9,11/04/2026,18/07/2025,0.26470606488446347,0,baixo
MOV-4245,Yasmin Rocha,18,Basic Fit,20,1,18,0,0,79.9,27/03/2026,22/08/2024,0.8803954573528385,1,alto
MOV-4246,Mateus Rocha,27,Basic Fit,3,1,0,1,9,79.9,14/04/2026,14/01/2026,0.7177962283260755,1,alto
MOV-4247,Bruno Almeida,32,Black VIP,16,3,9,0,0,189.9,05/04/2026,20/12/2024,0.305913783651988,0,baixo
MOV-4248,Gabriel Araújo,28,Platinum,25,4,2,0,0,129.9,12/04/2026,25/03/2024,0.15687805556281853,0,baixo
MOV-4249,Larissa Silva,25,Basic Fit,13,0,2,0,0,79.9,12/04/2026,20/03/2025,0.5275706730560564,1,medio
MOV-4250,Eduardo Mendes,25,Platinum,4,2,1,0,0,129.9,13/04/2026,15/12/2025,0.43696574008310374,0,medio
MOV-4251,Thiago Oliveira,29,Platinum,30,1,0,0,0,129.9,14/04/2026,27/10/2023,0.3634455173986751,0,baixo
MOV-4252,Igor Rocha,29,Basic Fit,25,3,2,1,8,79.9,12/04/2026,25/03/2024,0.42610432334867154,0,medio
MOV-4253,Daniela Dias,32,Platinum,15,4,21,0,0,129.9,24/03/2026,19/01/2025,0.7356934475594491,1,alto
MOV-4254,Yasmin Costa,31,Platinum,5,3,2,0,0,129.9,12/04/2026,15/11/2025,0.35807662899633813,0,baixo
MOV-4255,Bianca Nascimento,44,Black VIP,18,3,3,0,0,189.9,11/04/2026,21/10/2024,0.2221723518475672,0,baixo
MOV-4256,Carlos Santos,16,Platinum,4,3,1,1,24,129.9,13/04/2026,15/12/2025,0.38409208285617713,0,baixo
MOV-4257,Vanessa Costa,34,Platinum,3,4,2,0,0,129.9,12/04/2026,14/01/2026,0.25638612206460354,0,baixo
MOV-4258,Felipe Mendes,32,Basic Fit,8,4,0,0,0,79.9,14/04/2026,17/08/2025,0.2941147491312172,0,baixo
MOV-4259,Larissa Gomes,30,Basic Fit,60,3,15,0,0,79.9,30/03/2026,10/05/2021,0.7025618309571463,1,alto
MOV-4260,Carlos Lima,24,Basic Fit,19,3,3,0,0,79.9,11/04/2026,21/09/2024,0.32740551542501534,0,baixo
MOV-4261,Diego Pereira,30,Platinum,15,1,6,0,0,129.9,08/04/2026,19/01/2025,0.7132189801254659,1,alto
MOV-4262,Pedro Dias,16,Black VIP,7,2,3,1,2,189.9,11/04/2026,16/09/2025,0.41491877895751295,0,medio
MOV-4263,Eduardo Costa,34,Platinum,4,5,7,0,0,129.9,07/04/2026,15/12/2025,0.3704791267834927,0,baixo
MOV-4264,Daniela Costa,35,Platinum,23,1,3,0,0,129.9,11/04/2026,24/05/2024,0.5300749881858172,1,medio
MOV-4265,Daniela Dias,24,Platinum,10,4,6,1,3,129.9,08/04/2026,18/06/2025,0.622400026616159,1,medio
MOV-4266,João Barbosa,51,Platinum,20,5,5,0,0,129.9,09/04/2026,22/08/2024,0.14216605224957343,0,baixo
MOV-4267,Yasmin Mendes,30,Platinum,8,1,3,0,0,129.9,11/04/2026,17/08/2025,0.47469139381003816,0,medio
MOV-4268,Igor Barbosa,32,Platinum,16,2,1,0,0,129.9,13/04/2026,20/12/2024,0.3593353759126171,0,baixo
MOV-4269,Letícia Oliveira,45,Basic Fit,24,1,1,0,0,79.9,13/04/2026,24/04/2024,0.4619610143245665,0,medio
MOV-4270,João Costa,53,Platinum,5,1,10,0,0,129.9,04/04/2026,15/11/2025,0.5170798342127948,1,medio
MOV-4271,Mariana Rocha,20,Basic Fit,1,5,0,1,2,79.9,14/04/2026,15/03/2026,0.48176021489491744,0,medio
MOV-4272,Thiago Rocha,26,Platinum,3,2,4,1,2,129.9,10/04/2026,14/01/2026,0.5951967944891956,1,medio
MOV-4273,André Araújo,30,Platinum,29,2,3,0,0,129.9,11/04/2026,26/11/2023,0.28039057952095464,0,baixo
MOV-4274,Vanessa Gomes,24,Platinum,13,2,8,1,4,129.9,06/04/2026,20/03/2025,0.6966335707895119,1,medio
MOV-4275,Igor Ribeiro,40,Platinum,16,5,0,0,0,129.9,14/04/2026,20/12/2024,0.21722658541170708,0,baixo
MOV-4276,William Lima,23,Platinum,4,6,5,0,0,129.9,09/04/2026,15/12/2025,0.3054205020534428,0,baixo
MOV-4277,Ana Dias,44,Black VIP,14,1,4,0,0,189.9,10/04/2026,18/02/2025,0.4504538645570566,0,medio
MOV-4278,Vanessa Ribeiro,38,Basic Fit,12,1,6,0,0,79.9,08/04/2026,19/04/2025,0.6096949571970312,1,medio
MOV-4279,Rafaela Silva,43,Black VIP,2,4,4,0,0,189.9,10/04/2026,13/02/2026,0.2907447945984937,0,baixo
MOV-4280,Bruno Rocha,23,Platinum,41,3,4,0,0,129.9,10/04/2026,01/12/2022,0.15985088152698507,0,baixo
MOV-4281,Larissa Carvalho,28,Platinum,5,3,13,0,0,129.9,01/04/2026,15/11/2025,0.7629868418626997,1,alto
MOV-4282,Diego Dias,40,Platinum,4,1,2,0,0,129.9,12/04/2026,15/12/2025,0.5088376142016144,1,medio
MOV-4283,Ana Gomes,39,Basic Fit,5,2,1,0,0,79.9,13/04/2026,15/11/2025,0.3363207241847636,0,baixo
MOV-4284,Igor Gomes,29,Platinum,1,4,7,1,11,129.9,07/04/2026,15/03/2026,0.5921579240765451,1,medio
MOV-4285,Mateus Lima,30,Platinum,11,4,0,1,18,129.9,14/04/2026,19/05/2025,0.4527803973575525,0,medio
MOV-4286,Yasmin Mendes,27,Black VIP,3,4,5,0,0,189.9,09/04/2026,14/01/2026,0.22485254143241423,0,baixo
MOV-4287,Daniela Almeida,30,Basic Fit,19,4,3,0,0,79.9,11/04/2026,21/09/2024,0.22276578499851202,0,baixo
MOV-4288,André Rocha,22,Platinum,6,4,0,0,0,129.9,14/04/2026,16/10/2025,0.3175445516028093,0,baixo
MOV-4289,Rafaela Almeida,20,Basic Fit,7,3,1,0,0,79.9,13/04/2026,16/09/2025,0.3498119625923334,0,baixo
MOV-4290,Bruno Lima,42,Platinum,12,3,3,0,0,129.9,11/04/2026,19/04/2025,0.3440182190597556,0,baixo
MOV-4291,William Alencar,29,Basic Fit,17,7,2,0,0,79.9,12/04/2026,20/11/2024,0.33787306892304897,0,baixo
MOV-4292,Juliana Pereira,43,Basic Fit,3,3,2,1,7,79.9,12/04/2026,14/01/2026,0.40094858699297,0,medio
MOV-4293,William Lima,37,Basic Fit,40,0,4,0,0,79.9,10/04/2026,31/12/2022,0.4342341828896511,0,medio
MOV-4294,Pedro Alencar,35,Platinum,11,6,6,1,8,129.9,08/04/2026,19/05/2025,0.5246186654849376,1,medio
MOV-4295,Igor Araújo,24,Platinum,1,2,0,0,0,129.9,14/04/2026,15/03/2026,0.3708431939006759,0,baixo
MOV-4296,Carlos Costa,19,Platinum,6,3,1,0,0,129.9,13/04/2026,16/10/2025,0.2434574370032674,0,baixo
MOV-4297,Daniela Barbosa,27,Platinum,6,1,5,1,23,129.9,09/04/2026,16/10/2025,0.6989406451833283,1,medio
MOV-4298,Igor Barbosa,47,Black VIP,19,5,4,0,0,189.9,10/04/2026,21/09/2024,0.07498146942811942,0,baixo
MOV-4299,Rafaela Carvalho,40,Basic Fit,4,5,6,1,11,79.9,08/04/2026,15/12/2025,0.5021805930332962,1,medio
MOV-4300,Fernanda Alencar,26,Black VIP,4,4,5,0,0,189.9,09/04/2026,15/12/2025,0.2028422696810714,0,baixo
MOV-4301,André Carvalho,27,Black VIP,1,1,2,1,13,189.9,12/04/2026,15/03/2026,0.4978293456211077,0,medio
MOV-4302,André Costa,22,Basic Fit,4,1,3,0,0,79.9,11/04/2026,15/12/2025,0.4720509646435365,0,medio
MOV-4303,Yasmin Barbosa,16,Black VIP,15,3,10,0,0,189.9,04/04/2026,19/01/2025,0.3527223863836143,0,baixo
MOV-4304,Felipe Araújo,33,Basic Fit,12,3,1,0,0,79.9,13/04/2026,19/04/2025,0.3325936085161347,0,baixo
MOV-4305,Mariana Rocha,49,Basic Fit,1,3,2,0,0,79.9,12/04/2026,15/03/2026,0.1950692642476725,0,baixo
MOV-4306,Vanessa Pereira,49,Basic Fit,1,2,9,0,0,79.9,05/04/2026,15/03/2026,0.3088470232389018,0,baixo
MOV-4307,Rafaela Santos,38,Basic Fit,5,4,2,0,0,79.9,12/04/2026,15/11/2025,0.28522734226293206,0,baixo
MOV-4308,Diego Barbosa,25,Platinum,16,2,2,0,0,129.9,12/04/2026,20/12/2024,0.3601535229808392,0,baixo
MOV-4309,Natália Alencar,17,Platinum,21,2,1,0,0,129.9,13/04/2026,23/07/2024,0.3159194242715979,0,baixo
MOV-4310,Fernanda Nascimento,42,Platinum,1,4,11,0,0,129.9,03/04/2026,15/03/2026,0.735847281518427,1,alto
MOV-4311,Juliana Barbosa,36,Platinum,4,1,5,1,10,129.9,09/04/2026,15/12/2025,0.6933066154644111,1,medio
MOV-4312,Larissa Dias,28,Platinum,6,0,1,0,0,129.9,13/04/2026,16/10/2025,0.447433870173403,0,medio
MOV-4313,Larissa Mendes,27,Basic Fit,29,0,6,0,0,79.9,08/04/2026,26/11/2023,0.5928427504300696,1,medio
MOV-4314,Felipe Souza,38,Platinum,8,2,0,0,0,129.9,14/04/2026,17/08/2025,0.3112501421424854,0,baixo
MOV-4315,Pedro Costa,23,Platinum,3,1,2,0,0,129.9,12/04/2026,14/01/2026,0.5790273540235428,1,medio
MOV-4316,Ricardo Ribeiro,34,Basic Fit,5,5,12,0,0,79.9,02/04/2026,15/11/2025,0.7483484776710279,1,alto
MOV-4317,Carlos Dias,19,Platinum,6,2,5,0,0,129.9,09/04/2026,16/10/2025,0.3421935734067464,0,baixo
MOV-4318,Eduardo Martins,54,Platinum,13,5,7,0,0,129.9,07/04/2026,20/03/2025,0.3313401992592594,0,baixo
MOV-4319,Mariana Oliveira,25,Black VIP,1,2,13,0,0,189.9,01/04/2026,15/03/2026,0.8739470501798974,1,alto
MOV-4320,Mariana Lima,38,Basic Fit,5,1,7,0,0,79.9,07/04/2026,15/11/2025,0.7176496204510342,1,alto
MOV-4321,Letícia Lima,20,Basic Fit,12,4,0,0,0,79.9,14/04/2026,19/04/2025,0.2968882212922552,0,baixo
MOV-4322,Pedro Ferreira,30,Basic Fit,3,1,1,1,23,79.9,13/04/2026,14/01/2026,0.7145692535197192,1,alto
MOV-4323,Juliana Silva,40,Platinum,10,4,3,0,0,129.9,11/04/2026,18/06/2025,0.41387592920358407,0,medio
MOV-4324,Natália Santos,43,Basic Fit,5,2,0,0,0,79.9,14/04/2026,15/11/2025,0.3611821348032474,0,baixo
MOV-4325,Natália Barbosa,39,Platinum,17,0,4,0,0,129.9,10/04/2026,20/11/2024,0.5081807990096447,1,medio
MOV-4326,Mariana Santos,30,Platinum,1,3,5,0,0,129.9,09/04/2026,15/03/2026,0.25899727991104926,0,baixo
MOV-4327,Larissa Ferreira,25,Platinum,30,4,5,0,0,129.9,09/04/2026,27/10/2023,0.1806574270701458,0,baixo
MOV-4328,Larissa Oliveira,21,Platinum,2,5,4,0,0,129.9,10/04/2026,13/02/2026,0.2860673377754183,0,baixo
MOV-4329,Natália Santos,47,Platinum,2,2,3,0,0,129.9,11/04/2026,13/02/2026,0.20794717483734118,0,baixo
MOV-4330,Rafaela Costa,33,Basic Fit,22,2,9,1,3,79.9,05/04/2026,23/06/2024,0.7388558763059823,1,alto
MOV-4331,Felipe Gomes,34,Platinum,24,3,7,0,0,129.9,07/04/2026,24/04/2024,0.3559871052325685,0,baixo
MOV-4332,Pedro Rocha,43,Platinum,1,2,4,0,0,129.9,10/04/2026,15/03/2026,0.3812810089547781,0,baixo
MOV-4333,Mariana Santos,37,Platinum,28,5,0,0,0,129.9,14/04/2026,26/12/2023,0.19710727676018197,0,baixo
MOV-4334,Ricardo Ferreira,30,Platinum,3,1,5,0,0,129.9,09/04/2026,14/01/2026,0.4764450275918663,0,medio
MOV-4335,Ana Ferreira,39,Platinum,11,4,4,0,0,129.9,10/04/2026,19/05/2025,0.3412226460059392,0,baixo
MOV-4336,Mariana Almeida,25,Basic Fit,1,3,5,0,0,79.9,09/04/2026,15/03/2026,0.3399348777779249,0,baixo
MOV-4337,Thiago Oliveira,16,Basic Fit,5,4,1,0,0,79.9,13/04/2026,15/11/2025,0.3023256359787243,0,baixo
MOV-4338,Yasmin Nascimento,46,Basic Fit,7,4,7,0,0,79.9,07/04/2026,16/09/2025,0.3156604080082536,0,baixo
MOV-4339,Rafaela Lima,26,Basic Fit,10,4,2,1,59,79.9,12/04/2026,18/06/2025,0.547530174350675,1,medio
MOV-4340,Larissa Alencar,28,Black VIP,8,2,11,1,31,189.9,03/04/2026,17/08/2025,0.95,1,alto
MOV-4341,Mariana Alencar,29,Basic Fit,7,3,0,1,7,79.9,14/04/2026,16/09/2025,0.5287336305358388,1,medio
MOV-4342,Isabela Pereira,25,Platinum,38,5,3,0,0,129.9,11/04/2026,01/03/2023,0.25331626880747876,0,baixo
MOV-4343,Felipe Oliveira,43,Platinum,2,2,1,0,0,129.9,13/04/2026,13/02/2026,0.49182615075243213,0,medio
